archetype,scenario,seed,year,relations,allies,pacts,tributes,claims,warsActive
merchant,baseline,42,69,0,0,0,0,0,0
merchant,baseline,42,70,0,0,0,0,0,0
merchant,baseline,42,71,0,0,0,0,0,0
merchant,baseline,42,72,0,0,0,0,0,0
merchant,baseline,42,73,0,0,0,0,0,0
merchant,baseline,42,74,0,0,0,0,0,0
merchant,baseline,42,75,0,0,0,0,0,0
merchant,baseline,42,76,0,0,0,0,0,0
merchant,baseline,42,77,0,0,0,0,0,0
merchant,baseline,42,78,0,0,0,0,0,0
merchant,baseline,42,79,0,0,0,0,0,0
merchant,baseline,42,80,0,0,0,0,0,0
merchant,baseline,42,81,0,0,0,0,0,0
merchant,baseline,42,82,0,0,0,0,0,0
merchant,baseline,42,83,0,0,0,0,0,0
merchant,baseline,42,84,0,0,0,0,0,0
merchant,baseline,42,85,0,0,0,0,0,0
merchant,baseline,42,86,0,0,0,0,0,0
merchant,baseline,42,87,0,0,0,0,0,0
merchant,baseline,42,88,0,0,0,0,0,0
merchant,baseline,42,89,0,0,0,0,0,0
merchant,baseline,42,90,0,0,0,0,0,0
merchant,baseline,42,91,0,0,0,0,0,0
merchant,baseline,42,92,0,0,0,0,0,0
merchant,baseline,42,93,0,0,0,0,0,0
merchant,baseline,42,94,0,0,0,0,0,0
merchant,baseline,42,95,0,0,0,0,0,0
merchant,baseline,42,96,0,0,0,0,0,0
merchant,baseline,42,97,0,0,0,0,0,0
merchant,baseline,42,98,0,0,0,0,0,0
merchant,baseline,42,99,0,0,0,0,0,0
merchant,baseline,42,100,0,0,0,0,0,0
nomad,baseline,7,1,0,0,0,0,0,0
nomad,baseline,7,2,0,0,0,0,0,0
nomad,baseline,7,3,0,0,0,0,0,0
nomad,baseline,7,4,0,0,0,0,0,0
nomad,baseline,7,5,0,0,0,0,0,0
nomad,baseline,7,6,0,0,0,0,0,0
nomad,baseline,7,7,0,0,0,0,0,0
nomad,baseline,7,8,0,0,0,0,0,0
nomad,baseline,7,9,0,0,0,0,0,0
nomad,baseline,7,10,0,0,0,0,0,0
nomad,baseline,7,11,0,0,0,0,0,0
nomad,baseline,7,12,0,0,0,0,0,0
nomad,baseline,7,13,0,0,0,0,0,0
nomad,baseline,7,14,0,0,0,0,0,0
nomad,baseline,7,15,0,0,0,0,0,0
nomad,baseline,7,16,0,0,0,0,0,0
nomad,baseline,7,17,0,0,0,0,0,0
nomad,baseline,7,18,0,0,0,0,0,0
nomad,baseline,7,19,0,0,0,0,0,0
nomad,baseline,7,20,0,0,0,0,0,0
nomad,baseline,7,21,0,0,0,0,0,0
nomad,baseline,7,22,0,0,0,0,0,0
nomad,baseline,7,23,0,0,0,0,0,0
nomad,baseline,7,24,0,0,0,0,0,0
nomad,baseline,7,25,0,0,0,0,0,0
nomad,baseline,19,1,0,0,0,0,0,0
nomad,baseline,19,2,0,0,0,0,0,0
nomad,baseline,19,3,0,0,0,0,0,0
nomad,baseline,19,4,0,0,0,0,0,0
nomad,baseline,19,5,0,0,0,0,0,0
nomad,baseline,19,6,0,0,0,0,0,0
nomad,baseline,19,7,0,0,0,0,0,0
nomad,baseline,19,8,0,0,0,0,0,0
nomad,baseline,19,9,0,0,0,0,0,0
nomad,baseline,19,10,0,0,0,0,0,0
nomad,baseline,19,11,0,0,0,0,0,0
nomad,baseline,19,12,1,0,0,0,0,0
nomad,baseline,19,13,1,0,0,0,0,0
nomad,baseline,19,14,1,0,0,0,0,0
nomad,baseline,19,15,1,0,0,0,0,0
nomad,baseline,19,16,1,0,0,0,0,0
nomad,baseline,19,17,1,0,0,0,0,0
nomad,baseline,19,18,1,0,0,0,0,0
nomad,baseline,19,19,1,0,0,0,0,0
nomad,baseline,19,20,1,0,0,0,0,0
nomad,baseline,19,21,1,0,0,0,0,0
nomad,baseline,42,1,0,0,0,0,0,0
nomad,baseline,42,2,0,0,0,0,0,0
nomad,baseline,42,3,0,0,0,0,0,0
nomad,baseline,42,4,0,0,0,0,0,0
nomad,baseline,42,5,0,0,0,0,0,0
nomad,baseline,42,6,0,0,0,0,0,0
nomad,baseline,42,7,0,0,0,0,0,0
nomad,baseline,42,8,0,0,0,0,0,0
nomad,baseline,42,9,0,0,0,0,0,0
nomad,baseline,42,10,0,0,0,0,0,0
nomad,baseline,42,11,0,0,0,0,0,0
nomad,baseline,42,12,0,0,0,0,0,0
nomad,baseline,42,13,0,0,0,0,0,0
nomad,baseline,42,14,0,0,0,0,0,0
nomad,baseline,42,15,0,0,0,0,0,0
nomad,baseline,42,16,0,0,0,0,0,0
nomad,baseline,42,17,0,0,0,0,0,0
nomad,baseline,42,18,0,0,0,0,0,0
nomad,baseline,42,19,0,0,0,0,0,0
nomad,baseline,42,20,0,0,0,0,0,0
nomad,baseline,42,21,0,0,0,0,0,0
nomad,baseline,42,22,0,0,0,0,0,0
nomad,baseline,42,23,0,0,0,0,0,0
nomad,baseline,42,24,0,0,0,0,0,0
nomad,baseline,42,25,0,0,0,0,0,0
builder,baseline,7,1,0,0,0,0,0,0
builder,baseline,7,2,0,0,0,0,0,0
builder,baseline,7,3,0,0,0,0,0,0
builder,baseline,7,4,0,0,0,0,0,0
builder,baseline,7,5,0,0,0,0,0,0
builder,baseline,7,6,0,0,0,0,0,0
builder,baseline,7,7,0,0,0,0,0,0
builder,baseline,7,8,0,0,0,0,0,0
builder,baseline,7,9,0,0,0,0,0,0
builder,baseline,7,10,0,0,0,0,0,0
builder,baseline,7,11,0,0,0,0,0,0
builder,baseline,7,12,0,0,0,0,0,0
builder,baseline,7,13,0,0,0,0,0,0
builder,baseline,7,14,0,0,0,0,0,0
builder,baseline,7,15,0,0,0,0,0,0
builder,baseline,7,16,0,0,0,0,0,0
builder,baseline,7,17,0,0,0,0,0,0
builder,baseline,7,18,0,0,0,0,0,0
builder,baseline,7,19,0,0,0,0,0,0
builder,baseline,7,20,0,0,0,0,0,0
builder,baseline,7,21,0,0,0,0,0,0
builder,baseline,7,22,0,0,0,0,0,0
builder,baseline,7,23,0,0,0,0,0,0
builder,baseline,7,24,0,0,0,0,0,0
builder,baseline,7,25,0,0,0,0,0,0
builder,baseline,7,26,0,0,0,0,0,0
builder,baseline,7,27,0,0,0,0,0,0
builder,baseline,7,28,0,0,0,0,0,0
builder,baseline,7,29,0,0,0,0,0,0
builder,baseline,7,30,0,0,0,0,0,0
builder,baseline,19,1,0,0,0,0,0,0
builder,baseline,19,2,0,0,0,0,0,0
builder,baseline,19,3,0,0,0,0,0,0
builder,baseline,19,4,0,0,0,0,0,0
builder,baseline,19,5,0,0,0,0,0,0
builder,baseline,19,6,0,0,0,0,0,0
builder,baseline,19,7,0,0,0,0,0,0
builder,baseline,19,8,0,0,0,0,0,0
builder,baseline,19,9,0,0,0,0,0,0
builder,baseline,19,10,0,0,0,0,0,0
builder,baseline,19,11,0,0,0,0,0,0
builder,baseline,19,12,0,0,0,0,0,0
builder,baseline,19,13,0,0,0,0,0,0
builder,baseline,19,14,0,0,0,0,0,0
builder,baseline,19,15,0,0,0,0,0,0
builder,baseline,19,16,0,0,0,0,0,0
builder,baseline,19,17,0,0,0,0,0,0
builder,baseline,19,18,0,0,0,0,0,0
builder,baseline,19,19,0,0,0,0,0,0
builder,baseline,19,20,0,0,0,0,0,0
builder,baseline,19,21,0,0,0,0,0,0
builder,baseline,19,22,0,0,0,0,0,0
builder,baseline,19,23,0,0,0,0,0,0
builder,baseline,19,24,0,0,0,0,0,0
builder,baseline,19,25,0,0,0,0,0,0
builder,baseline,19,26,0,0,0,0,0,0
builder,baseline,19,27,0,0,0,0,0,0
builder,baseline,19,28,0,0,0,0,0,0
builder,baseline,19,29,0,0,0,0,0,0
builder,baseline,19,30,0,0,0,0,0,0
builder,baseline,19,31,0,0,0,0,0,0
builder,baseline,19,32,0,0,0,0,0,0
builder,baseline,19,33,0,0,0,0,0,0
builder,baseline,19,34,0,0,0,0,0,0
builder,baseline,19,35,0,0,0,0,0,0
builder,baseline,19,36,0,0,0,0,0,0
builder,baseline,19,37,0,0,0,0,0,0
builder,baseline,19,38,0,0,0,0,0,0
builder,baseline,19,39,0,0,0,0,0,0
builder,baseline,19,40,0,0,0,0,0,0
builder,baseline,19,41,0,0,0,0,0,0
builder,baseline,19,42,0,0,0,0,0,0
builder,baseline,19,43,0,0,0,0,0,0
builder,baseline,19,44,0,0,0,0,0,0
builder,baseline,19,45,0,0,0,0,0,0
builder,baseline,19,46,0,0,0,0,0,0
builder,baseline,19,47,0,0,0,0,0,0
builder,baseline,19,48,0,0,0,0,0,0
builder,baseline,19,49,0,0,0,0,0,0
builder,baseline,19,50,0,0,0,0,0,0
builder,baseline,19,51,0,0,0,0,0,0
builder,baseline,19,52,0,0,0,0,0,0
builder,baseline,19,53,0,0,0,0,0,0
builder,baseline,19,54,0,0,0,0,0,0
builder,baseline,19,55,0,0,0,0,0,0
builder,baseline,19,56,0,0,0,0,0,0
builder,baseline,19,57,0,0,0,0,0,0
builder,baseline,19,58,0,0,0,0,0,0
builder,baseline,19,59,0,0,0,0,0,0
builder,baseline,19,60,0,0,0,0,0,0
builder,baseline,19,61,0,0,0,0,0,0
builder,baseline,19,62,0,0,0,0,0,0
builder,baseline,19,63,0,0,0,0,0,0
builder,baseline,19,64,0,0,0,0,0,0
builder,baseline,19,65,0,0,0,0,0,0
builder,baseline,19,66,0,0,0,0,0,0
builder,baseline,19,67,0,0,0,0,0,0
builder,baseline,19,68,0,0,0,0,0,0
builder,baseline,19,69,0,0,0,0,0,0
builder,baseline,19,70,0,0,0,0,0,0
builder,baseline,19,71,0,0,0,0,0,0
builder,baseline,19,72,0,0,0,0,0,0
builder,baseline,19,73,0,0,0,0,0,0
builder,baseline,19,74,0,0,0,0,0,0
builder,baseline,19,75,0,0,0,0,0,0
builder,baseline,19,76,0,0,0,0,0,0
builder,baseline,19,77,0,0,0,0,0,0
builder,baseline,19,78,0,0,0,0,0,0
builder,baseline,19,79,0,0,0,0,0,0
builder,baseline,19,80,0,0,0,0,0,0
builder,baseline,19,81,0,0,0,0,0,0
builder,baseline,19,82,0,0,0,0,0,0
builder,baseline,19,83,0,0,0,0,0,0
builder,baseline,19,84,0,0,0,0,0,0
builder,baseline,19,85,0,0,0,0,0,0
builder,baseline,19,86,0,0,0,0,0,0
builder,baseline,19,87,0,0,0,0,0,0
builder,baseline,19,88,0,0,0,0,0,0
builder,baseline,19,89,0,0,0,0,0,0
builder,baseline,19,90,0,0,0,0,0,0
builder,baseline,19,91,0,0,0,0,0,0
builder,baseline,19,92,0,0,0,0,0,0
builder,baseline,19,93,0,0,0,0,0,0
builder,baseline,19,94,0,0,0,0,0,0
builder,baseline,19,95,0,0,0,0,0,0
builder,baseline,19,96,0,0,0,0,0,0
builder,baseline,19,97,0,0,0,0,0,0
builder,baseline,19,98,0,0,0,0,0,0
builder,baseline,19,99,0,0,0,0,0,0
builder,baseline,19,100,0,0,0,0,0,0
builder,baseline,42,1,0,0,0,0,0,0
builder,baseline,42,2,0,0,0,0,0,0
builder,baseline,42,3,0,0,0,0,0,0
builder,baseline,42,4,0,0,0,0,0,0
builder,baseline,42,5,0,0,0,0,0,0
builder,baseline,42,6,0,0,0,0,0,0
builder,baseline,42,7,0,0,0,0,0,0
builder,baseline,42,8,0,0,0,0,0,0
builder,baseline,42,9,0,0,0,0,0,0
builder,baseline,42,10,0,0,0,0,0,0
builder,baseline,42,11,0,0,0,0,0,0
builder,baseline,42,12,0,0,0,0,0,0
builder,baseline,42,13,0,0,0,0,0,0
builder,baseline,42,14,0,0,0,0,0,0
builder,baseline,42,15,0,0,0,0,0,0
builder,baseline,42,16,0,0,0,0,0,0
builder,baseline,42,17,0,0,0,0,0,0
builder,baseline,42,18,0,0,0,0,0,0
builder,baseline,42,19,0,0,0,0,0,0
builder,baseline,42,20,0,0,0,0,0,0
builder,baseline,42,21,0,0,0,0,0,0
builder,baseline,42,22,0,0,0,0,0,0
builder,baseline,42,23,0,0,0,0,0,0
builder,baseline,42,24,0,0,0,0,0,0
builder,baseline,42,25,0,0,0,0,0,0
builder,baseline,42,26,0,0,0,0,0,0
builder,baseline,42,27,0,0,0,0,0,0
builder,baseline,42,28,0,0,0,0,0,0
builder,baseline,42,29,0,0,0,0,0,0
builder,baseline,42,30,0,0,0,0,0,0
builder,baseline,42,31,0,0,0,0,0,0
builder,baseline,42,32,0,0,0,0,0,0
builder,baseline,42,33,0,0,0,0,0,0
builder,baseline,42,34,0,0,0,0,0,0
builder,baseline,42,35,0,0,0,0,0,0
builder,baseline,42,36,0,0,0,0,0,0
builder,baseline,42,37,0,0,0,0,0,0
builder,baseline,42,38,0,0,0,0,0,0
builder,baseline,42,39,0,0,0,0,0,0
builder,baseline,42,40,0,0,0,0,0,0
builder,baseline,42,41,0,0,0,0,0,0
builder,baseline,42,42,0,0,0,0,0,0
builder,baseline,42,43,0,0,0,0,0,0
builder,baseline,42,44,0,0,0,0,0,0
builder,baseline,42,45,0,0,0,0,0,0
builder,baseline,42,46,0,0,0,0,0,0
builder,baseline,42,47,0,0,0,0,0,0
builder,baseline,42,48,0,0,0,0,0,0
builder,baseline,42,49,0,0,0,0,0,0
builder,baseline,42,50,0,0,0,0,0,0
builder,baseline,42,51,0,0,0,0,0,0
builder,baseline,42,52,0,0,0,0,0,0
builder,baseline,42,53,0,0,0,0,0,0
builder,baseline,42,54,0,0,0,0,0,0
builder,baseline,42,55,0,0,0,0,0,0
builder,baseline,42,56,0,0,0,0,0,0
builder,baseline,42,57,0,0,0,0,0,0
builder,baseline,42,58,0,0,0,0,0,0
builder,baseline,42,59,0,0,0,0,0,0
builder,baseline,42,60,0,0,0,0,0,0
builder,baseline,42,61,0,0,0,0,0,0
builder,baseline,42,62,0,0,0,0,0,0
builder,baseline,42,63,0,0,0,0,0,0
builder,baseline,42,64,0,0,0,0,0,0
builder,baseline,42,65,0,0,0,0,0,0
builder,baseline,42,66,0,0,0,0,0,0
builder,baseline,42,67,0,0,0,0,0,0
builder,baseline,42,68,0,0,0,0,0,0
builder,baseline,42,69,0,0,0,0,0,0
builder,baseline,42,70,0,0,0,0,0,0
builder,baseline,42,71,0,0,0,0,0,0
builder,baseline,42,72,0,0,0,0,0,0
builder,baseline,42,73,0,0,0,0,0,0
builder,baseline,42,74,0,0,0,0,0,0
builder,baseline,42,75,0,0,0,0,0,0
builder,baseline,42,76,0,0,0,0,0,0
builder,baseline,42,77,0,0,0,0,0,0
builder,baseline,42,78,0,0,0,0,0,0
builder,baseline,42,79,0,0,0,0,0,0
builder,baseline,42,80,0,0,0,0,0,0
builder,baseline,42,81,0,0,0,0,0,0
builder,baseline,42,82,0,0,0,0,0,0
builder,baseline,42,83,0,0,0,0,0,0
builder,baseline,42,84,0,0,0,0,0,0
builder,baseline,42,85,0,0,0,0,0,0
builder,baseline,42,86,0,0,0,0,0,0
builder,baseline,42,87,0,0,0,0,0,0
builder,baseline,42,88,0,0,0,0,0,0
builder,baseline,42,89,0,0,0,0,0,0
builder,baseline,42,90,0,0,0,0,0,0
builder,baseline,42,91,0,0,0,0,0,0
builder,baseline,42,92,0,0,0,0,0,0
builder,baseline,42,93,0,0,0,0,0,0
builder,baseline,42,94,0,0,0,0,0,0
builder,baseline,42,95,0,0,0,0,0,0
builder,baseline,42,96,0,0,0,0,0,0
builder,baseline,42,97,0,0,0,0,0,0
builder,baseline,42,98,0,0,0,0,0,0
builder,baseline,42,99,0,0,0,0,0,0
builder,baseline,42,100,0,0,0,0,0,0
isolationist,baseline,7,1,0,0,0,0,0,0
isolationist,baseline,7,2,0,0,0,0,0,0
isolationist,baseline,7,3,0,0,0,0,0,0
isolationist,baseline,7,4,0,0,0,0,0,0
isolationist,baseline,7,5,0,0,0,0,0,0
isolationist,baseline,7,6,0,0,0,0,0,0
isolationist,baseline,7,7,0,0,0,0,0,0
isolationist,baseline,7,8,0,0,0,0,0,0
isolationist,baseline,7,9,0,0,0,0,0,0
isolationist,baseline,7,10,0,0,0,0,0,0
isolationist,baseline,7,11,0,0,0,0,0,0
isolationist,baseline,7,12,0,0,0,0,0,0
isolationist,baseline,7,13,0,0,0,0,0,0
isolationist,baseline,7,14,0,0,0,0,0,0
isolationist,baseline,7,15,0,0,0,0,0,0
isolationist,baseline,7,16,0,0,0,0,0,0
isolationist,baseline,7,17,0,0,0,0,0,0
isolationist,baseline,7,18,0,0,0,0,0,0
isolationist,baseline,7,19,0,0,0,0,0,0
isolationist,baseline,7,20,0,0,0,0,0,0
isolationist,baseline,7,21,0,0,0,0,0,0
isolationist,baseline,7,22,0,0,0,0,0,0
isolationist,baseline,19,1,0,0,0,0,0,0
isolationist,baseline,19,2,0,0,0,0,0,0
isolationist,baseline,19,3,0,0,0,0,0,0
isolationist,baseline,19,4,0,0,0,0,0,0
isolationist,baseline,19,5,0,0,0,0,0,0
isolationist,baseline,19,6,0,0,0,0,0,0
isolationist,baseline,19,7,0,0,0,0,0,0
isolationist,baseline,19,8,0,0,0,0,0,0
isolationist,baseline,19,9,0,0,0,0,0,0
isolationist,baseline,19,10,0,0,0,0,0,0
isolationist,baseline,19,11,0,0,0,0,0,0
isolationist,baseline,19,12,0,0,0,0,0,0
isolationist,baseline,19,13,0,0,0,0,0,0
isolationist,baseline,19,14,0,0,0,0,0,0
isolationist,baseline,19,15,0,0,0,0,0,0
isolationist,baseline,19,16,0,0,0,0,0,0
isolationist,baseline,19,17,0,0,0,0,0,0
isolationist,baseline,19,18,0,0,0,0,0,0
isolationist,baseline,19,19,0,0,0,0,0,0
isolationist,baseline,19,20,0,0,0,0,0,0
isolationist,baseline,19,21,0,0,0,0,0,0
isolationist,baseline,42,1,0,0,0,0,0,0
isolationist,baseline,42,2,0,0,0,0,0,0
isolationist,baseline,42,3,0,0,0,0,0,0
isolationist,baseline,42,4,0,0,0,0,0,0
isolationist,baseline,42,5,0,0,0,0,0,0
isolationist,baseline,42,6,0,0,0,0,0,0
isolationist,baseline,42,7,0,0,0,0,0,0
isolationist,baseline,42,8,0,0,0,0,0,0
isolationist,baseline,42,9,0,0,0,0,0,0
isolationist,baseline,42,10,0,0,0,0,0,0
isolationist,baseline,42,11,0,0,0,0,0,0
isolationist,baseline,42,12,0,0,0,0,0,0
isolationist,baseline,42,13,0,0,0,0,0,0
isolationist,baseline,42,14,0,0,0,0,0,0
isolationist,baseline,42,15,0,0,0,0,0,0
isolationist,baseline,42,16,0,0,0,0,0,0
isolationist,baseline,42,17,0,0,0,0,0,0
isolationist,baseline,42,18,0,0,0,0,0,0
isolationist,baseline,42,19,0,0,0,0,0,0
isolationist,baseline,42,20,0,0,0,0,0,0
isolationist,baseline,42,21,0,0,0,0,0,0
isolationist,baseline,42,22,0,0,0,0,0,0
isolationist,baseline,42,23,0,0,0,0,0,0
expansionist,baseline,7,1,0,0,0,0,0,0
expansionist,baseline,7,2,0,0,0,0,0,0
expansionist,baseline,7,3,0,0,0,0,0,0
expansionist,baseline,7,4,0,0,0,0,0,0
expansionist,baseline,7,5,0,0,0,0,0,0
expansionist,baseline,7,6,0,0,0,0,0,0
expansionist,baseline,7,7,0,0,0,0,0,0
expansionist,baseline,7,8,0,0,0,0,0,0
expansionist,baseline,7,9,0,0,0,0,0,0
expansionist,baseline,7,10,0,0,0,0,0,0
expansionist,baseline,7,11,0,0,0,0,0,0
expansionist,baseline,7,12,0,0,0,0,0,0
expansionist,baseline,7,13,0,0,0,0,0,0
expansionist,baseline,7,14,0,0,0,0,0,0
expansionist,baseline,7,15,0,0,0,0,0,0
expansionist,baseline,7,16,0,0,0,0,0,0
expansionist,baseline,7,17,0,0,0,0,0,0
expansionist,baseline,7,18,0,0,0,0,0,0
expansionist,baseline,7,19,0,0,0,0,0,0
expansionist,baseline,7,20,0,0,0,0,0,0
expansionist,baseline,7,21,0,0,0,0,0,0
expansionist,baseline,7,22,0,0,0,0,0,0
expansionist,baseline,19,1,0,0,0,0,0,0
expansionist,baseline,19,2,0,0,0,0,0,0
expansionist,baseline,19,3,0,0,0,0,0,0
expansionist,baseline,19,4,0,0,0,0,0,0
expansionist,baseline,19,5,0,0,0,0,0,0
expansionist,baseline,19,6,0,0,0,0,0,0
expansionist,baseline,19,7,0,0,0,0,0,0
expansionist,baseline,19,8,0,0,0,0,0,0
expansionist,baseline,19,9,0,0,0,0,0,0
expansionist,baseline,19,10,0,0,0,0,0,0
expansionist,baseline,19,11,0,0,0,0,0,0
expansionist,baseline,19,12,0,0,0,0,0,0
expansionist,baseline,19,13,0,0,0,0,0,0
expansionist,baseline,19,14,0,0,0,0,0,0
expansionist,baseline,19,15,0,0,0,0,0,0
expansionist,baseline,19,16,0,0,0,0,0,0
expansionist,baseline,19,17,0,0,0,0,0,0
expansionist,baseline,19,18,0,0,0,0,0,0
expansionist,baseline,19,19,0,0,0,0,0,0
expansionist,baseline,19,20,0,0,0,0,0,0
expansionist,baseline,42,1,0,0,0,0,0,0
expansionist,baseline,42,2,0,0,0,0,0,0
expansionist,baseline,42,3,0,0,0,0,0,0
expansionist,baseline,42,4,0,0,0,0,0,0
expansionist,baseline,42,5,0,0,0,0,0,0
expansionist,baseline,42,6,0,0,0,0,0,0
expansionist,baseline,42,7,0,0,0,0,0,0
expansionist,baseline,42,8,0,0,0,0,0,0
expansionist,baseline,42,9,0,0,0,0,0,0
expansionist,baseline,42,10,0,0,0,0,0,0
expansionist,baseline,42,11,0,0,0,0,0,0
expansionist,baseline,42,12,0,0,0,0,0,0
expansionist,baseline,42,13,0,0,0,0,0,0
expansionist,baseline,42,14,0,0,0,0,0,0
expansionist,baseline,42,15,0,0,0,0,0,0
expansionist,baseline,42,16,0,0,0,0,0,0
expansionist,baseline,42,17,0,0,0,0,0,0
expansionist,baseline,42,18,0,0,0,0,0,0
expansionist,baseline,42,19,0,0,0,0,0,0
expansionist,baseline,42,20,0,0,0,0,0,0
expansionist,baseline,42,21,0,0,0,0,0,0
expansionist,baseline,42,22,0,0,0,0,0,0
expansionist,baseline,42,23,0,0,0,0,0,0
balanced,baseline,7,1,0,0,0,0,0,0
balanced,baseline,7,2,0,0,0,0,0,0
balanced,baseline,7,3,0,0,0,0,0,0
balanced,baseline,7,4,0,0,0,0,0,0
balanced,baseline,7,5,0,0,0,0,0,0
balanced,baseline,7,6,0,0,0,0,0,0
balanced,baseline,7,7,0,0,0,0,0,0
balanced,baseline,7,8,0,0,0,0,0,0
balanced,baseline,7,9,0,0,0,0,0,0
balanced,baseline,7,10,0,0,0,0,0,0
balanced,baseline,7,11,0,0,0,0,0,0
balanced,baseline,7,12,0,0,0,0,0,0
balanced,baseline,7,13,0,0,0,0,0,0
balanced,baseline,7,14,0,0,0,0,0,0
balanced,baseline,7,15,0,0,0,0,0,0
balanced,baseline,7,16,0,0,0,0,0,0
balanced,baseline,7,17,0,0,0,0,0,0
balanced,baseline,7,18,0,0,0,0,0,0
balanced,baseline,7,19,0,0,0,0,0,0
balanced,baseline,7,20,0,0,0,0,0,0
balanced,baseline,7,21,0,0,0,0,0,0
balanced,baseline,7,22,0,0,0,0,0,0
balanced,baseline,7,23,0,0,0,0,0,0
balanced,baseline,7,24,0,0,0,0,0,0
balanced,baseline,7,25,0,0,0,0,0,0
balanced,baseline,7,26,0,0,0,0,0,0
balanced,baseline,7,27,0,0,0,0,0,0
balanced,baseline,7,28,0,0,0,0,0,0
balanced,baseline,7,29,0,0,0,0,0,0
balanced,baseline,7,30,0,0,0,0,0,0
balanced,baseline,7,31,0,0,0,0,0,0
balanced,baseline,7,32,0,0,0,0,0,0
balanced,baseline,7,33,0,0,0,0,0,0
balanced,baseline,7,34,0,0,0,0,0,0
balanced,baseline,7,35,0,0,0,0,0,0
balanced,baseline,7,36,0,0,0,0,0,0
balanced,baseline,7,37,0,0,0,0,0,0
balanced,baseline,7,38,0,0,0,0,0,0
balanced,baseline,7,39,0,0,0,0,0,0
balanced,baseline,7,40,0,0,0,0,0,0
balanced,baseline,7,41,0,0,0,0,0,0
balanced,baseline,7,42,0,0,0,0,0,0
balanced,baseline,7,43,0,0,0,0,0,0
balanced,baseline,7,44,0,0,0,0,0,0
balanced,baseline,7,45,0,0,0,0,0,0
balanced,baseline,7,46,0,0,0,0,0,0
balanced,baseline,7,47,0,0,0,0,0,0
balanced,baseline,7,48,0,0,0,0,0,0
balanced,baseline,7,49,0,0,0,0,0,0
balanced,baseline,7,50,0,0,0,0,0,0
balanced,baseline,7,51,0,0,0,0,0,0
balanced,baseline,7,52,0,0,0,0,0,0
balanced,baseline,7,53,0,0,0,0,0,0
balanced,baseline,7,54,0,0,0,0,0,0
balanced,baseline,7,55,0,0,0,0,0,0
balanced,baseline,7,56,0,0,0,0,0,0
balanced,baseline,7,57,0,0,0,0,0,0
balanced,baseline,7,58,0,0,0,0,0,0
balanced,baseline,7,59,0,0,0,0,0,0
balanced,baseline,7,60,0,0,0,0,0,0
balanced,baseline,7,61,0,0,0,0,0,0
balanced,baseline,7,62,0,0,0,0,0,0
balanced,baseline,7,63,0,0,0,0,0,0
balanced,baseline,7,64,0,0,0,0,0,0
balanced,baseline,7,65,0,0,0,0,0,0
balanced,baseline,7,66,0,0,0,0,0,0
balanced,baseline,7,67,0,0,0,0,0,0
balanced,baseline,7,68,0,0,0,0,0,0
balanced,baseline,7,69,0,0,0,0,0,0
balanced,baseline,7,70,0,0,0,0,0,0
balanced,baseline,7,71,0,0,0,0,0,0
balanced,baseline,7,72,0,0,0,0,0,0
balanced,baseline,7,73,0,0,0,0,0,0
balanced,baseline,7,74,0,0,0,0,0,0
balanced,baseline,7,75,0,0,0,0,0,0
balanced,baseline,7,76,0,0,0,0,0,0
balanced,baseline,7,77,0,0,0,0,0,0
balanced,baseline,7,78,0,0,0,0,0,0
balanced,baseline,7,79,0,0,0,0,0,0
balanced,baseline,7,80,0,0,0,0,0,0
balanced,baseline,7,81,0,0,0,0,0,0
balanced,baseline,7,82,0,0,0,0,0,0
balanced,baseline,7,83,0,0,0,0,0,0
balanced,baseline,7,84,0,0,0,0,0,0
balanced,baseline,7,85,0,0,0,0,0,0
balanced,baseline,7,86,0,0,0,0,0,0
balanced,baseline,7,87,0,0,0,0,0,0
balanced,baseline,7,88,0,0,0,0,0,0
balanced,baseline,7,89,0,0,0,0,0,0
balanced,baseline,7,90,0,0,0,0,0,0
balanced,baseline,7,91,0,0,0,0,0,0
balanced,baseline,7,92,0,0,0,0,0,0
balanced,baseline,7,93,0,0,0,0,0,0
balanced,baseline,7,94,0,0,0,0,0,0
balanced,baseline,7,95,0,0,0,0,0,0
balanced,baseline,7,96,0,0,0,0,0,0
balanced,baseline,7,97,0,0,0,0,0,0
balanced,baseline,7,98,0,0,0,0,0,0
balanced,baseline,7,99,0,0,0,0,0,0
balanced,baseline,7,100,0,0,0,0,0,0
balanced,baseline,19,1,0,0,0,0,0,0
balanced,baseline,19,2,0,0,0,0,0,0
balanced,baseline,19,3,0,0,0,0,0,0
balanced,baseline,19,4,0,0,0,0,0,0
balanced,baseline,19,5,0,0,0,0,0,0
balanced,baseline,19,6,0,0,0,0,0,0
balanced,baseline,19,7,0,0,0,0,0,0
balanced,baseline,19,8,0,0,0,0,0,0
balanced,baseline,19,9,0,0,0,0,0,0
balanced,baseline,19,10,0,0,0,0,0,0
balanced,baseline,19,11,0,0,0,0,0,0
balanced,baseline,19,12,0,0,0,0,0,0
balanced,baseline,19,13,0,0,0,0,0,0
balanced,baseline,19,14,0,0,0,0,0,0
balanced,baseline,19,15,0,0,0,0,0,0
balanced,baseline,19,16,0,0,0,0,0,0
balanced,baseline,19,17,0,0,0,0,0,0
balanced,baseline,19,18,0,0,0,0,0,0
balanced,baseline,19,19,0,0,0,0,0,0
balanced,baseline,19,20,0,0,0,0,0,0
balanced,baseline,19,21,0,0,0,0,0,0
balanced,baseline,19,22,0,0,0,0,0,0
